iter	Logloss
2930	0.3909533291
2931	0.3907609431
2932	0.3907446385
2933	0.390734825
2934	0.3907284037
2935	0.3907228894
2936	0.3906926955
2937	0.3904643881
2938	0.3904553562
2939	0.3904498007
2940	0.3904465157
2941	0.3904276551
2942	0.3903933656
2943	0.3903777149
2944	0.3903544164
2945	0.3903381845
2946	0.3903300947
2947	0.3903233473
2948	0.3903165176
2949	0.3902884741
2950	0.3902804814
2951	0.3902695363
2952	0.3902565409
2953	0.3902480873
2954	0.390238726
2955	0.3902245585
2956	0.3902158055
2957	0.3902089457
2958	0.3901973444
2959	0.3901874748
2960	0.3901761424
2961	0.3901711002
2962	0.3901674866
2963	0.3901567071
2964	0.3901419163
2965	0.390138191
2966	0.3901251224
2967	0.3900292181
2968	0.3900198972
2969	0.3900075211
2970	0.3899958692
2971	0.3899873167
2972	0.3899435845
2973	0.3898328111
2974	0.3897830118
2975	0.3897663573
2976	0.3897620931
2977	0.3897536081
2978	0.3897426852
2979	0.3897324724
2980	0.3897304221
2981	0.3897196114
2982	0.3896341403
2983	0.3896293935
2984	0.3896189374
2985	0.3896111977
2986	0.3895994791
2987	0.3895885182
2988	0.3895826502
2989	0.3895763719
2990	0.3895668235
2991	0.3895595362
2992	0.3895438835
2993	0.3895314722
2994	0.3895168714
2995	0.3894964914
2996	0.3894919042
2997	0.3894869674
2998	0.3894806558
2999	0.389462069
